station_start,station_end,distance_meters
chicago56,chicago214,3231
chicago56,chicago215,3131
chicago56,chicago216,5402
chicago56,chicago217,1179
chicago56,chicago218,4698
chicago56,chicago219,4296
chicago56,chicago22,2972
chicago56,chicago220,6054
chicago56,chicago222,5352
chicago56,chicago223,3858
chicago56,chicago224,2956
chicago56,chicago225,3625
chicago56,chicago226,6158
chicago56,chicago227,7515
chicago56,chicago228,7026
chicago56,chicago229,7024
chicago56,chicago23,2442
chicago56,chicago230,7263
chicago56,chicago231,11320
chicago56,chicago232,7793
chicago56,chicago233,1347
chicago56,chicago234,9641
chicago56,chicago236,3272
chicago56,chicago237,10200
chicago56,chicago238,9771
chicago56,chicago239,10204
chicago56,chicago24,2353
chicago56,chicago240,8585
chicago56,chicago241,2486
chicago56,chicago242,9973
chicago56,chicago243,9574
chicago56,chicago244,8994
chicago56,chicago245,10767
chicago56,chicago246,8789
chicago56,chicago247,14822
chicago56,chicago248,16184
chicago56,chicago249,11207
chicago56,chicago25,2724
chicago56,chicago250,7205
chicago56,chicago251,11590
chicago56,chicago252,13794
chicago56,chicago253,12401
chicago56,chicago254,8754
chicago56,chicago255,6178
chicago56,chicago256,8465
chicago56,chicago257,8388
chicago56,chicago258,6191
chicago56,chicago259,5712
chicago56,chicago26,2463
chicago56,chicago260,6955
chicago56,chicago261,3979
chicago56,chicago262,7136
chicago56,chicago263,9724
chicago56,chicago264,2869
chicago56,chicago265,11682
chicago56,chicago267,13240
chicago56,chicago268,4104
chicago56,chicago27,2892
chicago56,chicago271,12336
chicago56,chicago272,10226
chicago56,chicago273,5093
chicago56,chicago274,3986
chicago56,chicago275,4467
chicago56,chicago276,6068
chicago56,chicago277,2110
chicago56,chicago278,7136
chicago56,chicago279,6801
chicago56,chicago28,4437
chicago56,chicago280,6327
chicago56,chicago281,7895
chicago56,chicago282,2949
chicago56,chicago283,2187
chicago56,chicago284,2880
chicago56,chicago285,2814
chicago56,chicago286,2058
chicago56,chicago287,1693
chicago56,chicago288,4708
chicago56,chicago289,3456
chicago56,chicago29,2089
chicago56,chicago290,6867
chicago56,chicago291,2864
chicago56,chicago292,9239
chicago56,chicago293,11993
chicago56,chicago294,13287
chicago56,chicago295,12875
chicago56,chicago296,6879
chicago56,chicago297,9974
chicago56,chicago298,8819
chicago56,chicago299,7459
chicago56,chicago30,2420
chicago56,chicago300,6541
chicago56,chicago301,3234
chicago56,chicago302,4750
chicago56,chicago303,7437
chicago56,chicago304,8058
chicago56,chicago305,4524
chicago56,chicago306,10837
chicago56,chicago307,4496
chicago56,chicago308,7440
chicago56,chicago309,4904
chicago56,chicago31,1620
chicago56,chicago310,4748
chicago56,chicago311,9988
chicago56,chicago312,10529
chicago56,chicago313,5237
chicago56,chicago314,9379
chicago56,chicago315,4079
chicago56,chicago316,9569
chicago56,chicago317,4261
chicago56,chicago318,8186
chicago56,chicago319,5875
chicago56,chicago32,2626
chicago56,chicago320,3259
chicago56,chicago321,3464
chicago56,chicago322,15320
chicago56,chicago323,12095
chicago56,chicago324,5833
chicago56,chicago325,10980
chicago56,chicago326,10272
chicago56,chicago327,3992
chicago56,chicago328,17521
chicago56,chicago329,6305
chicago56,chicago33,2739
chicago56,chicago330,7566
chicago56,chicago331,2361
chicago56,chicago332,6753
chicago56,chicago333,2972
chicago56,chicago334,7470
chicago56,chicago335,10658
chicago56,chicago336,14409
chicago56,chicago337,1991
chicago56,chicago338,7023
chicago56,chicago339,5986
chicago56,chicago34,5322
chicago56,chicago340,5601
chicago56,chicago341,6309
chicago56,chicago342,4714
chicago56,chicago343,4982
chicago56,chicago344,10421
chicago56,chicago345,15671
chicago56,chicago346,2038
chicago56,chicago347,8951
chicago56,chicago348,7235
chicago56,chicago349,6098
chicago56,chicago35,2885
chicago56,chicago350,2276
chicago56,chicago351,16273
chicago56,chicago36,2398
chicago56,chicago37,2390
chicago56,chicago42,5443
chicago56,chicago43,2264
chicago56,chicago44,1893
chicago56,chicago45,3062
chicago56,chicago46,2091
chicago56,chicago47,1416
chicago56,chicago48,1505
chicago56,chicago49,2142
chicago56,chicago5,3099
chicago56,chicago50,2533
chicago56,chicago51,1992
chicago56,chicago52,2101
chicago56,chicago53,1444
chicago56,chicago54,1229
chicago56,chicago55,2971
chicago56,chicago56,0
chicago56,chicago57,2670
chicago56,chicago58,4622
chicago56,chicago59,3893
chicago56,chicago60,2648
chicago56,chicago61,3171
chicago56,chicago62,7832
chicago56,chicago66,562
chicago56,chicago67,4404
chicago56,chicago68,1886
chicago56,chicago69,3934
chicago56,chicago71,1005
chicago56,chicago72,4564
chicago56,chicago73,1041
chicago56,chicago74,987
chicago56,chicago75,1526
chicago56,chicago76,4082
chicago56,chicago77,1051
chicago56,chicago80,1729
chicago56,chicago81,1851
chicago56,chicago84,696
chicago56,chicago85,3053
chicago56,chicago86,1715
chicago56,chicago87,4575
chicago56,chicago88,1452
chicago56,chicago90,2661
chicago56,chicago91,835
chicago56,chicago92,1108
chicago56,chicago93,3116
chicago56,chicago94,4333
chicago56,chicago97,6083
chicago56,chicago98,1732
chicago56,chicago99,6776
chicago57,chicago100,4178
chicago57,chicago106,4819
chicago57,chicago108,1110
chicago57,chicago109,1551
chicago57,chicago110,4354
chicago57,chicago111,4196
chicago57,chicago112,2543
chicago57,chicago113,10828
chicago57,chicago114,13622
chicago57,chicago115,12167
chicago57,chicago116,7698
chicago57,chicago117,12980
chicago57,chicago118,9316
chicago57,chicago119,4196
chicago57,chicago120,2151
chicago57,chicago121,11591
chicago57,chicago122,3745
chicago57,chicago123,8819
chicago57,chicago124,4275
chicago57,chicago126,8836
chicago57,chicago127,10820
chicago57,chicago128,6206
chicago57,chicago129,2947
chicago57,chicago13,12018
chicago57,chicago130,6358
chicago57,chicago131,12997
chicago57,chicago132,2727
chicago57,chicago134,1916
chicago57,chicago135,2043
chicago57,chicago136,1599
chicago57,chicago137,1712
chicago57,chicago138,5449
chicago57,chicago14,2160
chicago57,chicago140,4814
chicago57,chicago141,9128
chicago57,chicago143,9909
chicago57,chicago144,10374
chicago57,chicago146,2998
chicago57,chicago147,3919
chicago57,chicago148,4987
chicago57,chicago149,5479
chicago57,chicago15,2575
chicago57,chicago150,6137
chicago57,chicago152,11932
chicago57,chicago153,12497
chicago57,chicago154,12842
chicago57,chicago156,11717
chicago57,chicago157,11708
chicago57,chicago158,7109
chicago57,chicago159,7646
chicago57,chicago16,6495
chicago57,chicago160,8022
chicago57,chicago162,9548
chicago57,chicago163,8637
chicago57,chicago164,2831
chicago57,chicago165,13952
chicago57,chicago166,8371
chicago57,chicago167,4920
chicago57,chicago168,1802
chicago57,chicago169,1207
chicago57,chicago17,6009
chicago57,chicago170,1340
chicago57,chicago171,2724
chicago57,chicago173,6340
chicago57,chicago174,2059
chicago57,chicago175,2235
chicago57,chicago176,5381
chicago57,chicago177,9921
chicago57,chicago178,2814
chicago57,chicago179,6851
chicago57,chicago181,4180
chicago57,chicago183,6247
chicago57,chicago184,5192
chicago57,chicago185,8154
chicago57,chicago186,4823
chicago57,chicago188,7649
chicago57,chicago19,1997
chicago57,chicago190,7970
chicago57,chicago191,1907
chicago57,chicago192,1541
chicago57,chicago193,3980
chicago57,chicago194,3721
chicago57,chicago195,5671
chicago57,chicago196,6060
chicago57,chicago197,3124
chicago57,chicago198,2225
chicago57,chicago199,6204
chicago57,chicago20,5755
chicago57,chicago200,8330
chicago57,chicago201,7238
chicago57,chicago202,1822
chicago57,chicago203,5160
chicago57,chicago204,10109
chicago57,chicago205,3634
chicago57,chicago206,2764
chicago57,chicago207,3243
chicago57,chicago208,3606
chicago57,chicago209,2205
chicago57,chicago21,2756
chicago57,chicago210,5598
chicago57,chicago211,6149
chicago57,chicago212,3708
chicago57,chicago213,7215
chicago57,chicago214,5695
chicago57,chicago215,4739
chicago57,chicago216,8428
chicago57,chicago217,3448
chicago57,chicago218,2094
chicago57,chicago219,7322
chicago57,chicago22,1541
chicago57,chicago220,11447
chicago57,chicago222,8378
chicago57,chicago223,6695
chicago57,chicago224,5792
chicago57,chicago225,10644
chicago57,chicago226,12700
chicago57,chicago227,14448
chicago57,chicago228,10053
chicago57,chicago229,14126
chicago57,chicago23,5522
chicago57,chicago230,13554
chicago57,chicago231,15105
chicago57,chicago232,12927
chicago57,chicago233,2802
chicago57,chicago234,16027
chicago57,chicago236,5855
chicago57,chicago237,4668
chicago57,chicago238,16273
chicago57,chicago239,16522
chicago57,chicago24,5681
chicago57,chicago240,14718
chicago57,chicago241,1415
chicago57,chicago242,18033
chicago57,chicago243,15893
chicago57,chicago244,16209
chicago57,chicago245,14552
chicago57,chicago246,15587
chicago57,chicago247,11778
chicago57,chicago248,13140
chicago57,chicago249,14992
chicago57,chicago25,6933
chicago57,chicago250,10231
chicago57,chicago251,15375
chicago57,chicago252,10750
chicago57,chicago253,16186
chicago57,chicago254,13804
chicago57,chicago255,1647
chicago57,chicago256,14161
chicago57,chicago257,14215
chicago57,chicago258,9218
chicago57,chicago259,8739
chicago57,chicago26,5555
chicago57,chicago260,9982
chicago57,chicago261,2976
chicago57,chicago262,4996
chicago57,chicago263,6407
chicago57,chicago264,5578
chicago57,chicago265,8638
chicago57,chicago267,10196
chicago57,chicago268,8187
chicago57,chicago27,5734
chicago57,chicago271,9292
chicago57,chicago272,4974
chicago57,chicago273,2488
chicago57,chicago274,2012
chicago57,chicago275,2368
chicago57,chicago276,9095
chicago57,chicago277,4807
chicago57,chicago278,4484
chicago57,chicago279,4661
chicago57,chicago28,10112
chicago57,chicago280,4187
chicago57,chicago281,5769
chicago57,chicago282,851
chicago57,chicago283,2239
chicago57,chicago284,2577
chicago57,chicago285,5295
chicago57,chicago286,2076
chicago57,chicago287,2307
chicago57,chicago288,10120
chicago57,chicago289,9042
chicago57,chicago29,5116
chicago57,chicago290,9893
chicago57,chicago291,5301
chicago57,chicago292,15105
chicago57,chicago293,15778
chicago57,chicago294,17072
chicago57,chicago295,16660
chicago57,chicago296,12335
chicago57,chicago297,16470
chicago57,chicago298,15137
chicago57,chicago299,12980
chicago57,chicago30,5446
chicago57,chicago300,12349
chicago57,chicago301,9258
chicago57,chicago302,11357
chicago57,chicago303,12893
chicago57,chicago304,13693
chicago57,chicago305,7550
chicago57,chicago306,14622
chicago57,chicago307,7077
chicago57,chicago308,10467
chicago57,chicago309,7931
chicago57,chicago31,4057
chicago57,chicago310,7775
chicago57,chicago311,16307
chicago57,chicago312,14314
chicago57,chicago313,10546
chicago57,chicago314,15830
chicago57,chicago315,7105
chicago57,chicago316,17315
chicago57,chicago317,2871
chicago57,chicago318,14935
chicago57,chicago319,8457
chicago57,chicago32,2232
chicago57,chicago320,2374
chicago57,chicago321,1778
chicago57,chicago322,12276
chicago57,chicago323,15880
chicago57,chicago324,10995
chicago57,chicago325,17412
chicago57,chicago326,17115
chicago57,chicago327,6828
chicago57,chicago328,14477
chicago57,chicago329,11161
chicago57,chicago33,2433
chicago57,chicago330,13856
chicago57,chicago331,5197
chicago57,chicago332,12001
chicago57,chicago333,5998
chicago57,chicago334,12024
chicago57,chicago335,5876
chicago57,chicago336,11365
chicago57,chicago337,4644
chicago57,chicago338,2850
chicago57,chicago339,3941
chicago57,chicago34,10220
chicago57,chicago340,10849
chicago57,chicago341,3295
chicago57,chicago342,3263
chicago57,chicago343,12166
chicago57,chicago344,17619
chicago57,chicago345,12627
chicago57,chicago346,3668
chicago57,chicago347,15357
chicago57,chicago348,6039
chicago57,chicago349,11347
chicago57,chicago35,5154
chicago57,chicago350,5462
chicago57,chicago351,9782
chicago57,chicago36,2947
chicago57,chicago37,2673
chicago57,chicago42,2839
chicago57,chicago43,3404
chicago57,chicago44,3434
chicago57,chicago45,2393
chicago57,chicago46,4528
chicago57,chicago47,3880
chicago57,chicago48,4347
chicago57,chicago49,2847
chicago57,chicago5,2209
chicago57,chicago50,2587
chicago57,chicago51,3398
chicago57,chicago52,3491
chicago57,chicago53,3881
chicago57,chicago54,4255
chicago57,chicago55,689
chicago57,chicago56,2677
chicago57,chicago57,0
chicago57,chicago58,7648
chicago57,chicago59,1288
chicago57,chicago60,5485
chicago57,chicago61,6198
chicago57,chicago62,3554
chicago57,chicago66,2573
chicago57,chicago67,7241
chicago57,chicago68,1466
chicago57,chicago69,6960
chicago57,chicago71,3020
chicago57,chicago72,1960
chicago57,chicago73,1633
chicago57,chicago74,3888
chicago57,chicago75,1578
chicago57,chicago76,3699
chicago57,chicago77,1883
chicago57,chicago80,2775
chicago57,chicago81,3256
chicago57,chicago84,3394
chicago57,chicago85,7301
chicago57,chicago86,4741
chicago57,chicago87,7412
chicago57,chicago88,3211
chicago57,chicago90,2931
chicago57,chicago91,2555
chicago57,chicago92,4135
chicago57,chicago93,5953
chicago57,chicago94,9631
chicago57,chicago97,3039
chicago57,chicago98,3245
chicago57,chicago99,10215
chicago58,chicago100,5851
chicago58,chicago106,4821
chicago58,chicago108,6457
chicago58,chicago109,6135
chicago58,chicago110,5112
chicago58,chicago111,4428
chicago58,chicago112,5166
chicago58,chicago113,1627
chicago58,chicago114,4764
chicago58,chicago115,3547
chicago58,chicago116,1834
chicago58,chicago117,4392
chicago58,chicago118,3255
chicago58,chicago119,4444
chicago58,chicago120,13230
chicago58,chicago121,19525
chicago58,chicago122,5754
chicago58,chicago123,2537
chicago58,chicago124,7755
chicago58,chicago126,3743
chicago58,chicago127,2807
chicago58,chicago128,3168
chicago58,chicago129,8238
chicago58,chicago13,3189
chicago58,chicago130,2370
chicago58,chicago131,3266
chicago58,chicago132,10184
chicago58,chicago134,5770
chicago58,chicago135,8433
chicago58,chicago136,7557
chicago58,chicago137,7840
chicago58,chicago138,3024
chicago58,chicago14,8321
chicago58,chicago140,4536
chicago58,chicago141,3176
chicago58,chicago143,3070
chicago58,chicago144,2605
chicago58,chicago146,5694
chicago58,chicago147,13708
chicago58,chicago148,15803
chicago58,chicago149,15150
chicago58,chicago15,8789
chicago58,chicago150,14070
chicago58,chicago152,2666
chicago58,chicago153,2704
chicago58,chicago154,3110
chicago58,chicago156,4046
chicago58,chicago157,5008
chicago58,chicago158,1768
chicago58,chicago159,2520
chicago58,chicago16,1153
chicago58,chicago160,2514
chicago58,chicago162,2510
chicago58,chicago163,1823
chicago58,chicago164,5702
chicago58,chicago165,4648
chicago58,chicago166,1456
chicago58,chicago167,8378
chicago58,chicago168,11383
chicago58,chicago169,6587
chicago58,chicago17,2084
chicago58,chicago170,8527
chicago58,chicago171,8885
chicago58,chicago173,5407
chicago58,chicago174,5930
chicago58,chicago175,7304
chicago58,chicago176,3886
chicago58,chicago177,4197
chicago58,chicago178,13233
chicago58,chicago179,16522
chicago58,chicago181,5176
chicago58,chicago183,2730
chicago58,chicago184,16297
chicago58,chicago185,1872
chicago58,chicago186,4129
chicago58,chicago188,1626
chicago58,chicago19,6708
chicago58,chicago190,1946
chicago58,chicago191,5914
chicago58,chicago192,6010
chicago58,chicago193,14398
chicago58,chicago194,6294
chicago58,chicago195,7194
chicago58,chicago196,6136
chicago58,chicago197,6868
chicago58,chicago198,5353
chicago58,chicago199,5548
chicago58,chicago20,1958
chicago58,chicago200,18001
chicago58,chicago201,16909
chicago58,chicago202,8043
chicago58,chicago203,8169
chicago58,chicago204,19780
chicago58,chicago205,8008
chicago58,chicago206,9187
chicago58,chicago207,9665
chicago58,chicago208,8897
chicago58,chicago209,9601
chicago58,chicago21,6313
chicago58,chicago210,2135
